Key;English;;;;;;;;;;;;;
end_of_transcaucasia_AZB_title;남카프카스 해체;;;;;;;;;;;;;
end_of_transcaucasia_AZB_desc;남카프카스인의 연합은 찢어졌습니다. 지금이 남카프카스에 종지부를 찍을 때입니다.;;;;;;;;;;;;;
end_of_transcaucasia_ARM_title;남카프카스 해체;;;;;;;;;;;;;
end_of_transcaucasia_ARM_desc;남카프카스인의 연합은 찢어졌습니다. 지금이 남카프카스에 종지부를 찍을 때입니다.;;;;;;;;;;;;;
become_uzbekistan_khiva_title;우즈베키스탄 결성;;;;;;;;;;;;;
become_uzbekistan_khiva_desc;모든 우즈베크인을 조상 땅 전체의 주권을 가진 하나의 국가로 통합해야 합니다. 우즈베키스탄의 지도 아래, 모든 튀르케스탄이 언젠간 단결할 것입니다!;;;;;;;;;;;;;
become_uzbekistan_bukkhara_title;우즈베키스탄 결성;;;;;;;;;;;;;
become_uzbekistan_bukkhara_desc;모든 우즈베크인을 조상 땅 전체의 주권을 가진 하나의 국가로 통합해야 합니다. 우즈베키스탄의 지도 아래, 모든 튀르케스탄이 언젠간 단결할 것입니다!;;;;;;;;;;;;;
become_kyrgyzstan_title;키르기스스탄 결성;;;;;;;;;;;;;
become_kyrgyzstan_desc;키르기스인을 조상 땅 전체의 주권을 가진 하나의 현대 국가로 통합해야 합니다. 키르기스스탄의 지도 아래, 모든 튀르케스탄이 언젠간 단결할 것입니다!;;;;;;;;;;;;;
unite_turkestan_title;튀르케스탄 통합;;;;;;;;;;;;;
unite_turkestan_desc;우리나라의 지도 아래 튀르크멘인, 키르기스인, 타지크인, 우즈벡인이 마침내 하나의 튀르케스탄으로 단결할 수 있습니다. 만약 이 꿈이 실현되면, 세상은 우리의 힘 앞에서 떨 것입니다!;;;;;;;;;;;;;
organize_nigeria_title;나이지리아 편성;;;;;;;;;;;;;
organize_nigeria_desc;나이지리아의 많은 원주민 집단은 다양한 언어를 구사하는데, 주요 언어는 이그보어, 하우사어, 요루바어입니다. 이들은 남부 나이지리아와 니제르삼각주의 열대밀림에서 중부 나이지리아의 사바나와 북쪽의 거친 반건조지대에 걸쳐 있습니다. 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장과 광산의 개장에 관심을 표명했습니다. 나이지리아에서 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.\n\n[SUB_A7]R광물 생산량 확대 선택권은 약 20만[SUB_A4] 입니다.[SUB_A7]W;;;;;;;;;;;;
reorganize_sudan_title;수단 영유권 주장;;;;;;;;;;;;;
reorganize_sudan_desc;북쪽의 사하라사막에서 남쪽의 열대밀림을 모두 아우르는 식민지인 $COUNTRY_ADJ$ 수단은 역사적으로 북쪽의 이집트에 묶여 있었습니다. 현지에는 많은 부족이 살았으나, 역사적인 이집트와의 유대관계와 아랍의  강한 영향력은 이슬람교과 아랍어를 식민지의 주요 종교와 언어로 만들었습니다. 광대한 대륙의 면적은 다양한 환금작물에 적합하지만, 식민지가 상대적으로 고립되어있다는 점은 환금작물을 생산적인 산업으로 만들려면 추가 비용을 들여야 함을 의미합니다. 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_nigeria_title;나이지리아 영유권 주장;;;;;;;;;;;;;
reorganize_nigeria_desc;나이지리아의 많은 원주민 집단은 다양한 언어를 구사하는데, 주요 언어는 이그보어, 하우사어, 요루바어입니다. 이들은 남부 나이지리아와 니제르삼각주의 열대밀림에서 중부 나이지리아의 사바나와 북쪽의 거친 반건조지대에 걸쳐 있습니다. 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장과 광산의 개장에 관심을 표명했습니다. 나이지리아에서 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.\n\n[SUB_A7]R광물 생산량 확대 선택권은 약 20만[SUB_A4] 입니다.[SUB_A7]W;;;;;;;;;;;;;
organize_togo_title;토고 편성;;;;;;;;;;;;;
organize_togo_desc;작은 토고 식민지는 낮은 인구밀도에도 높은 수익성을 증명합니다. 그루, 에웨, 폰, 콰를 포함하여 수십개의 부족과 수백개의 낯선 풍습을 가진 다양한 집단이 $COUNTRY_ADJ$ 토고에서 살고 있습니다. 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장의 개장에 관심을 표명했습니다. 환금작물 중에서는 커피가 가장 인기 있는 것으로 보이지만, 일부는 목화 농장의 가능성을 높이 평가했습니다. 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_togo_title;토고 영유권 주장;;;;;;;;;;;;;
reorganize_togo_desc;작은 토고 식민지는 낮은 인구밀도에도 높은 수익성을 증명합니다. 그루, 에웨, 폰, 콰를 포함하여 수십개의 부족과 수백개의 낯선 풍습을 가진 다양한 집단이 $COUNTRY_ADJ$ 토고에서 살고 있습니다. 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장의 개장에 관심을 표명했습니다. 환금작물 중에서는 커피가 가장 인기 있는 것으로 보이지만, 일부는 목화 농장의 가능성을 높이 평가했습니다. 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_ivory_coast_title;코트디부아르 편성;;;;;;;;;;;;;
organize_ivory_coast_desc;상아해안 식민지의 북쪽을 뒤덮은 울창한 밀림에는 디울라, 만데, 세누포, 기타 서니그리토계 부족 등 다양한 집단들이 살고 있으며, 각 부족들은 원주민 촌락과 무리들로 이루어진 넓은 영역을 차지하고 있습니다. 남쪽 해안의 밀림에는 $COUNTY$ 정부와 접촉하는 주요 무리인 크루, 아칸인이 거주합니다. 넓은 영토를 손에 넣은 현재, 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장의 개장에 관심을 표명했습니다. 현지 기후는 커피, 담배, 면화 재배에 적합하지만 고무 채취와 열대수목 벌목 가능성도 높다는 보고가 있었습니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_ivory_coast_title;코트디부아르 영유권 주장;;;;;;;;;;;;;
reorganize_ivory_coast_desc;상아해안 식민지의 북쪽을 뒤덮은 울창한 밀림에는 디울라, 만데, 세누포, 기타 서니그리토계 부족 등 다양한 집단들이 살고 있으며, 각 부족들은 원주민 촌락과 무리들로 이루어진 넓은 영역을 차지하고 있습니다. 남쪽 해안의 밀림에는 $COUNTY$ 정부와 접촉하는 주요 무리인 크루, 아칸인이 거주합니다. 넓은 영토를 손에 넣은 현재, 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장의 개장에 관심을 표명했습니다. 현지 기후는 커피, 담배, 면화 재배에 적합하지만 고무 채취와 열대수목 벌목 가능성도 높다는 보고가 있었습니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_sierra_leone_title;시에라리온 편성;;;;;;;;;;;;;
organize_sierra_leone_desc;남쪽의 밀림은 숲에게 자리를 양보하다가 마침내 북쪽의 사바나로 변합니다. 시에라리온은 작지만 다채로운 식민지로, $COUNTRY$ 정부와 접촉하는 주요 집단은 멘데어와 템네어를 사용하는 집단입니다. 이제 식민지가 공식적으로 $COUNTRY$ 식민제국의 일부로 편성되면서, 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장의 개장에 관심을 표명했습니다. 현지 기후는 커피, 담배, 면화 재배에 적합하지만 광물 채굴과 과일 및 곡물 재배 가능성도 높다는 보고가 있었습니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_sierra_leone_title;시에라리온 영유권 주장;;;;;;;;;;;;;
reorganize_sierra_leone_desc;남쪽의 밀림은 숲에게 자리를 양보하다가 마침내 북쪽의 사바나로 변합니다. 시에라리온은 작지만 다채로운 식민지로, $COUNTRY$ 정부와 접촉하는 주요 집단은 멘데어와 템네어를 사용하는 집단입니다. 이제 식민지가 공식적으로 $COUNTRY$ 식민제국의 일부로 편성되면서, 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장의 개장에 관심을 표명했습니다. 현지 기후는 커피, 담배, 면화 재배에 적합하지만 광물 채굴과 과일 및 곡물 재배 가능성도 높다는 있다는 보고가 있었습니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_guinea_title;기니 편성;;;;;;;;;;;;;
organize_guinea_desc;오랫동안 이슬람교의 영향을 받은 역사를 가진 기니 식민지는 만딩카족과 풀라족이 잘론과 와술루를 놓고 거대한 분쟁을 벌인 현장입니다. 현재 $COUNTRY$ 식민통치기관은 아일랜드를 제외한 브리튼섬 크기의 영토에서 평화를 유지하고 있습니다. 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장의 개장에 관심을 표명했습니다. 현지 기후는 커피, 면화 재배에 적합하지만 고무 채취 가능성이 높다는 보고가 있었습니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_guinea_title;기니 영유권 주장;;;;;;;;;;;;;
reorganize_guinea_desc;오랫동안 이슬람교의 영향을 받은 역사를 가진 기니 식민지는 만딩카족과 풀라족이 잘론과 와술루를 놓고 거대한 분쟁을 벌인 현장입니다. 현재 $COUNTRY$ 식민통치기관은 아일랜드를 제외한 브리튼섬 크기의 영토에서 평화를 유지하고 있습니다. 몇몇 민간기업에 더해 $COUNTRY$ 정부도 농업부터 광업까지 식민지의 잠재력을 평가하기 위한 인가서와 지도를 의뢰했으며, $CAPITAL$의 여러 기업은 새로운 대규모 농장의 개장에 관심을 표명했습니다. 현지 기후는 커피, 면화 재배에 적합하지만 고무 채취 가능성이 높다는 보고가 있었습니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_senegal_title;세네갈 편성;;;;;;;;;;;;;
organize_senegal_desc;매우 건조한 세네갈은 교역을 찾아다니는 상인들과 노예들이 발길을 멈추는 해안가로서 오랫동안 유럽과 접촉했습니다. 정치적으로 여러 왕국으로 갈라진 이곳은 한때 현재 $COUNTRY_ADJ$ 식민지의 상당 부분에 걸쳐 있는 월로프인의 본거지였습니다. 이 식민지의 주요 주민인 윌로프, 만딩카, 풀라, 세레르인은 북쪽의 사헬지대와 남쪽의 열대우림에서 삽니다. 조사에 따르면 현지 기후는 고무 채취와 커피 재배에 적합하며 귀금속이 존재할 가능성이 매우 높은 것으로 나타났습니다. 과일과 목화와 같은 다른 상품들 또한 비록 작은 규모이기는 하지만 성공적으로 재배할 수 있다고 합니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_senegal_title;세네갈 영유권 주장;;;;;;;;;;;;;
reorganize_senegal_desc;매우 건조한 세네갈은 교역을 찾아다니는 상인들과 노예들이 발길을 멈추는 해안가로서 오랫동안 유럽과 접촉했습니다. 정치적으로 여러 왕국으로 갈라진 이곳은 한때 현재 $COUNTRY_ADJ$ 식민지의 상당 부분에 걸쳐 있는 월로프인의 본거지였습니다. 이 식민지의 주요 주민인 윌로프, 만딩카, 풀라, 세레르인은 북쪽의 사헬지대와 남쪽의 열대우림에서 삽니다. 조사에 따르면 현지 기후는 고무 채취와 커피 재배에 적합하며 귀금속이 존재할 가능성이 매우 높은 것으로 나타났습니다. 과일과 목화와 같은 다른 상품들 또한 비록 작은 규모이기는 하지만 성공적으로 재배할 수 있다고 합니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_niger_title;니제르 편성;;;;;;;;;;;;;
organize_niger_desc;대부분이 사헬에 속하는 $COUNTRY_ADJ$ 니제르 식민지는 한때 강력한 말리 제국의 일부였으나, 카넴-보르누와의 분쟁으로 인해 $COUNTRY$ 정부가 도착하기 전까지는 대부분 무법지대로 방치됐습니다. 아랍의 영향력은 이슬람이 최대 종교이며 아랍어가 식민지에서 가장 흔히 쓰이는 언어라는 사실로 입증되지만, 현지 언어인 카누리어, 송가이어, 하우사어, 부두마어도 두드러지게 쓰이고 있습니다. 조사대는 식민지의 북부 지방이 반건조성 사바나에서 사하라사막으로 변하고 있는 반면, 남쪽은 땅콩과 면화, 소와 다른 가축들을 생산할 수 있는 더 많은 비옥한 땅을 가지고 있다고 보고했습니다. 그럼에도, 대부분의 지역이 건조하기 때문에 농업 생산의 가능성은 낮습니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_niger_title;니제르 영유권 주장;;;;;;;;;;;;;
reorganize_niger_desc;대부분이 사헬에 속하는 $COUNTRY_ADJ$ 니제르 식민지는 한때 강력한 말리 제국의 일부였으나, 카넴-보르누와의 분쟁으로 인해 $COUNTRY$ 정부가 도착하기 전까지는 대부분 무법지대로 방치됐습니다. 아랍의 영향력은 이슬람이 최대 종교이며 아랍어가 식민지에서 가장 흔히 쓰이는 언어라는 사실로 입증되지만, 현지 언어인 카누리어, 송가이어, 하우사어, 부두마어도 두드러지게 쓰이고 있습니다. 조사대는 식민지의 북부 지방이 반건조성 사바나에서 사하라사막으로 변하고 있는 반면, 남쪽은 땅콩과 면화, 소와 다른 가축들을 생산할 수 있는 더 많은 비옥한 땅을 가지고 있다고 보고했습니다. 그럼에도, 대부분의 지역이 건조하기 때문에 농업 생산의 가능성은 낮습니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_chad_title;차드 편성;;;;;;;;;;;;;
organize_chad_desc;사하라사막과 밀림이 뒤섞인 $COUNTRY_ADJ$ 차드 식민지는 수세기 동안 아랍의 행상인들이 사하라사막을 건너 아프리카 심장부로 향할 때 거쳐가던 정류장이었습니다. 그 결과 아랍어는 사라어, 카넴부어와 함께 전역에서 쓰이는 주요 언어로 자리잡았습니다. $CAPITAL$에서 평가대는은 남쪽 밀림과 들판이 토착 목화의 본거지이며 농업에 활용할 수 있다고 보고했습니다. 하지만 식민지가 많은 사람들에게 좋을 것 같지는 않습니다. $COUNTRY_ADJ$ 차드 식민지를 편성하면 목화 생산의 가능성을 활용할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_chad_title;차드 영유권 주장;;;;;;;;;;;;;
reorganize_chad_desc;사하라사막과 밀림이 뒤섞인 $COUNTRY_ADJ$ 차드 식민지는 수세기 동안 아랍의 행상인들이 사하라사막을 건너 아프리카 심장부로 향할 때 거쳐가던 정류장이었습니다. 그 결과 아랍어는 사라어, 카넴부어와 함께 전역에서 쓰이는 주요 언어로 자리잡았습니다. $CAPITAL$에서 평가대는은 남쪽 밀림과 들판이 토착 목화의 본거지이며 농업에 활용할 수 있다고 보고했습니다. 하지만 식민지가 많은 사람들에게 좋을 것 같지는 않습니다. $COUNTRY_ADJ$ 차드 식민지를 재편성하면 목화 생산의 가능성을 활용할 수 있을 것입니다.;;;;;;;;;;;;;
organize_cameroon_title;카메룬 편성;;;;;;;;;;;;;
organize_cameroon_desc;수많은 부족과 언어가 뒤섞인 $COUNTRY_ADJ$ 카메룬은 아프리카 중심부에 위치한 거대한 식민지입니다. 주요 언어를 정확히 집어내기도 어렵고, 고지대, 밀림, 사바나가 서식지를 가로지르는 등 풍경도 다양합니다. 조사 결과 환금작물, 특히 커피, 면화 재배에 적합하지만 고무 채취 가능성도 높은 것으로 나타났습니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_cameroon_title;카메룬 영유권 주장;;;;;;;;;;;;;
reorganize_cameroon_desc;수많은 부족과 언어가 뒤섞인 $COUNTRY_ADJ$ 카메룬은 아프리카 중심부에 위치한 거대한 식민지입니다. 주요 언어를 정확히 집어내기도 어렵고, 고지대, 밀림, 사바나가 서식지를 가로지르는 등 풍경도 다양합니다. 조사 결과 환금작물, 특히 커피, 면화 재배에 적합하지만 고무 채취 가능성도 높은 것으로 나타났습니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_gabon_title;가봉 편성;;;;;;;;;;;;;
organize_gabon_desc;작은 $COUNTRY_ADJ$ 가봉 식민지는 아프리카의 중심부에 위치하고 있으며, 사실상 열대밀림으로 뒤덮여 있습니다. 팡족과 푸누족의 지배를 받는 빽빽한 밀림에서는 많은 양은 아니지만 고무 채취 뿐만 아니라 상아 거래를 통해 많은 것을 얻을 수 있습니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다..;;;;;;;;;;;;;
reorganize_gabon_title;가봉 영유권 주장;;;;;;;;;;;;;
reorganize_gabon_desc;작은 $COUNTRY_ADJ$ 가봉 식민지는 아프리카의 중심부에 위치하고 있으며, 사실상 열대밀림으로 뒤덮여 있습니다. 팡족과 푸누족의 지배를 받는 빽빽한 밀림에서는 많은 양은 아니지만 고무 채취 뿐만 아니라 상아 거래를 통해 많은 것을 얻을 수 있습니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_congo_title;콩고 편성;;;;;;;;;;;;;
organize_congo_desc;아프리카 밀림의 중심에는 콩고강에서 이름을 따온 식민지인 $COUNTRY_ADJ$ 콩고가 있습니다. 콩고어, 상가어, 테케어는 밀림으로 덮인 이 식민지에서 주로 쓰이는 언어입니다. 경작 가능한 땅은 많지 않지만 작은 땅은 커피 재배에 활용할 수 있습니다. 고무 채취와 열대수목 벌목 또한 이윤을 창출할 수 있는 경제활동입니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_congo_title;콩고 영유권 주장;;;;;;;;;;;;;
reorganize_congo_desc;아프리카 밀림의 중심에는 콩고강에서 이름을 따온 식민지인 $COUNTRY_ADJ$ 콩고가 있습니다. 콩고어, 상가어, 테케어는 밀림으로 덮인 이 식민지에서 주로 쓰이는 언어입니다. 경작 가능한 땅은 많지 않지만 작은 땅은 커피 재배에 활용할 수 있습니다. 고무 채취와 열대수목 벌목 또한 이윤을 창출할 수 있는 경제활동입니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_zaire_title;콩고 자유국 편성;;;;;;;;;;;;;
organize_zaire_desc;아프리카 최대의 면적을 자랑하는 $COUNTRY_ADJ$ 콩고 자유국 식민지는 아프리카의 중심에 있습니다. 이 식민지는 수백개의 언어를 사용하는 수많은 부족이 살고 있는, 밀림, 고원, 평야로 뒤덮인 광대한 땅덩어리입니다. 콩고 자유국의 국경과 기관에 대한 분류, 체계화 및 세부적 묘사는 어렵지만 높은 보상을 약속하는 작업입니다. $CAPITAL$에 도착한 수십개의 저명한 기업들이 식민지 깊숙이 숨겨져 있는 사업 기회와 부에 열광하고 있습니다. 상아, 금, 은, 다이아몬드 무역과 석탄, 철 채굴에 더해 커피, 코코아, 차, 목화의 대규모 재배에 적합한 환경을 가졌으며 고무 채취에 대한 가능성도 말할 필요도 없이 크다는 이야기도 있습니다.;;;;;;;;;;;;;
reorganize_zaire_title;콩고 자유국 영유권 주장;;;;;;;;;;;;;
reorganize_zaire_desc;아프리카 최대의 면적을 자랑하는 $COUNTRY_ADJ$ 콩고 자유국 식민지는 아프리카의 중심에 있습니다. 이 식민지는 수백개의 언어를 사용하는 수많은 부족이 살고 있는, 밀림, 고원, 평야로 뒤덮인 광대한 땅덩어리입니다. 콩고 자유국의 국경과 기관에 대한 분류, 체계화 및 세부적 묘사는 어렵지만 높은 보상을 약속하는 작업입니다. $CAPITAL$에 도착한 수십개의 저명한 기업들이 식민지 깊숙이 숨겨져 있는 사업 기회와 부에 열광하고 있습니다. 상아, 금, 은, 다이아몬드 무역과 석탄, 철 채굴에 더해 커피, 코코아, 차, 목화의 대규모 재배에 적합한 환경을 가졌으며 고무 채취에 대한 가능성도 말할 필요도 없이 크다는 이야기도 있습니다.;;;;;;;;;;;;;
organize_zambia_title;잠비아 편성;;;;;;;;;;;;;
organize_zambia_desc;열대성 기후를 띄며 산과 언덕이 적은 높은 평원이 대부분을 차지하는 $COUNTRY_ADJ$ 잠비아 식민지는 커피, 면화, 담배 재배가 가능합니다. 원주민들은 젬바, 통가, 체와족이 대부분으로, 특별히 불안해하지는 않습니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_zambia_title;잠비아 영유권 주장;;;;;;;;;;;;;
reorganize_zambia_desc;열대성 기후를 띄며 산과 언덕이 적은 높은 평원이 대부분을 차지하는 $COUNTRY_ADJ$ 잠비아 식민지는 커피, 면화, 담배 재배가 가능합니다. 원주민들은 젬바, 통가, 체와족이 대부분으로, 특별히 불안해하지는 않습니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_kenya_title;케냐 편성;;;;;;;;;;;;;
organize_kenya_desc;열대 해변부터 건조한 내륙에 이르기까지 $COUNTRY_ADJ$ 케냐의 다양한 지형은 농업의 잠재력을 감춥니다. 케냐의 주요 언어는 스와힐리어이며, 산악지대는 담배, 커피, 차 농장으로 쓰일 수 있고 해안은 목화 재배에 이상적인 조건을 가지고 있습니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_kenya_title;케냐 영유권 주장;;;;;;;;;;;;;
reorganize_kenya_desc;열대 해변부터 건조한 내륙에 이르기까지 $COUNTRY_ADJ$ 케냐의 다양한 지형은 농업의 잠재력을 감춥니다. 케냐의 주요 언어는 스와힐리어이며, 산악지대는 담배, 커피, 차 농장으로 쓰일 수 있고 해안은 목화 재배에 이상적인 조건을 가지고 있습니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_tanzania_title;탕카니카 편성;;;;;;;;;;;;;
organize_tanzania_desc;과거에 스와힐리어를 사용하는 상인들은 현재의 $COUNTRY_ADJ$ 탕카니카 식민지 영역에 큰 영향을 주었습니다. 탕카니카는 밀림, 평원, 고원의 다양한 환경을 가지고 있어 커피, 차, 면화, 담배에 재배에 적합합니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_tanzania_title;탕카니카 영유권 주장;;;;;;;;;;;;;
reorganize_tanzania_desc;과거에 스와힐리어를 사용하는 상인들은 현재의 $COUNTRY_ADJ$ 탕카니카 식민지 영역에 큰 영향을 주었습니다. 탕카니카는 밀림, 평원, 고원의 다양한 환경을 가지고 있어 커피, 차, 면화, 담배에 재배에 적합합니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_mali_title;말리 편성;;;;;;;;;;;;;
organize_mali_desc;$COUNTRY_ADJ$ 말리 식민지의 이름은 서아프리카 원주민 국가 중 가장 부유했던 말리 제국에서 유래했으며 그 일부를 점유하고 있습니다. 만데, 풀라, 송가이족이 주요 집단이며, 북부의 사하라사막, 중부의 사바나, 남부의 열대밀림을 모두 포함합니다. 담배, 커피 재배가 제한적으로 가능하며, 면화 재배가 높은 확률로 가능합니다. 이 지역 어딘가에 금이 잠들어 있다는 풍요로운 이야기도 있습니다. 적절한 식민지 체계를 편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
reorganize_mali_title;말리 영유권 주장;;;;;;;;;;;;;
reorganize_mali_desc;$COUNTRY_ADJ$ 말리 식민지의 이름은 서아프리카 원주민 국가 중 가장 부유했던 말리 제국에서 유래했으며 그 일부를 점유하고 있습니다. 만데, 풀라, 송가이족이 주요 집단이며, 북부의 사하라사막, 중부의 사바나, 남부의 열대밀림을 모두 포함합니다. 담배, 커피 재배가 제한적으로 가능하며, 면화 재배가 높은 확률로 가능합니다. 이 지역 어딘가에 금이 잠들어 있다는 풍요로운 이야기도 있습니다. 적절한 식민지 체계를 재편성하면 새로운 식민지에서 이익을 누리고 $COUNTRY$의 더 큰 이익을 위해서 현지의 생산을 지도할 수 있을 것입니다.;;;;;;;;;;;;;
organize_libya_title;리비아 편성;;;;;;;;;;;;;
